Date,bc_flux0,bc_flux1,bc_flux2
07/26/1985,71427.89063,0,0
07/27/1985,280817.7813,0,0
07/28/1985,392074.7813,0,0
07/29/1985,551436,0,0
07/30/1985,0,0,0
07/31/1985,682548.3125,0,0
08/01/1985,358190.3125,0,0
08/02/1985,62852.51563,0,0
08/03/1985,400972.8125,0,0
08/04/1985,255387.9375,0,0
08/05/1985,448264.4688,0,0
08/06/1985,5017837,0,0
08/07/1985,0,0,0
08/08/1985,3259110.25,0,0
08/09/1985,1135928.25,0,0
08/10/1985,1030132.438,0,0
08/11/1985,41293.12891,0,0
08/12/1985,842605.75,0,0
08/13/1985,225572.4063,0,0
08/14/1985,2205712.5,0,0
08/15/1985,65990.25,0,0
08/16/1985,5179568.5,0,0
08/17/1985,571455.25,0,0
08/18/1985,2631971.75,0,0
08/19/1985,928467.25,0,0
08/20/1985,480932.9375,0,0
08/21/1985,241021.5313,0,0
08/22/1985,1363249.5,0,0
08/23/1985,845316.625,0,0
08/24/1985,342037,0,0
08/25/1985,112885.5156,0,0
08/26/1985,2574696.75,0,0
08/27/1985,527397.6875,0,0
08/28/1985,884609.3125,0,0
08/29/1985,214364.7031,0,0
08/30/1985,333745.9688,0,0
08/31/1985,121370.4063,0,0
09/01/1985,79331.64063,0,0
09/02/1985,1020866.188,0,0
09/03/1985,77214.57813,0,0
09/04/1985,781317,0,0
09/05/1985,492072.4063,0,0
09/06/1985,50889.74219,0,0
09/07/1985,1779261,0,0
09/08/1985,42696.47266,0,0
09/09/1985,432492.9375,0,0
09/10/1985,26600.79883,0,0
09/11/1985,72912.90625,0,0
09/12/1985,95254.625,0,0
09/13/1985,0,0,0
09/14/1985,472501.0938,0,0
09/15/1985,26538.82617,0,0
09/16/1985,188244.4531,0,0
09/17/1985,9696.688477,0,0
09/18/1985,529455.6875,0,0
09/19/1985,15198.9541,0,0
09/20/1985,295189.2188,0,0
09/21/1985,6481.149414,0,0
09/22/1985,119885.4375,0,0
09/23/1985,54329.13672,0,0
09/24/1985,17792.3457,0,0
09/25/1985,182634.6875,0,0
09/26/1985,151031.5,0,0
09/27/1985,15063.625,0,0
09/28/1985,145447.2188,0,0
09/29/1985,21850.04688,0,0
09/30/1985,266977.25,0,0
10/01/1985,2578.282715,0,0
10/02/1985,65163.72656,0,0
10/03/1985,57607.08203,0,0
10/04/1985,34664.02344,0,0
10/05/1985,26835.91016,0,0
10/06/1985,26216.51367,0,0
10/07/1985,18282.68359,0,0
10/08/1985,9917.860352,0,0
10/09/1985,5376.107422,0,0
10/10/1985,6504.793457,0,0
10/11/1985,5788.661133,0,0
10/12/1985,9188.176758,0,0
10/13/1985,9021.223633,0,0
10/14/1985,8484.466797,0,0
10/15/1985,8244.013672,0,0
10/16/1985,7608.162598,0,0
10/17/1985,6349.855469,0,0
10/18/1985,8527.834961,0,0
10/19/1985,7085.725098,0,0
10/20/1985,6766.53418,0,0
10/21/1985,7570.990723,0,0
10/22/1985,7970.090332,0,0
10/23/1985,6620.832031,0,0
10/24/1985,23326.62305,0,0
10/25/1985,27713.125,0,0
10/26/1985,25507.36719,0,0
10/27/1985,21085.39258,0,0
10/28/1985,16379.82813,0,0
10/29/1985,12067.4502,0,0
10/30/1985,6989.021484,0,0
10/31/1985,50381.34766,0,0
11/01/1985,22599.79688,0,0
11/02/1985,8794.016602,0,0
11/03/1985,35442.58203,0,0
11/04/1985,16454.37305,0,0
11/05/1985,16886.27344,0,0
11/06/1985,7633.907227,0,0
11/07/1985,3026.803223,0,0
11/08/1985,8577.37793,0,0
11/09/1985,14979.20313,0,0
11/10/1985,22906.8418,0,0
11/11/1985,25261.0918,0,0
11/12/1985,21290.31836,0,0
11/13/1985,15094.50977,0,0
11/14/1985,9597.355469,0,0
11/15/1985,5337.879883,0,0
11/16/1985,40721.21875,0,0
11/17/1985,38412.75,0,0
11/18/1985,31768.68359,0,0
11/19/1985,24013.14844,0,0
11/20/1985,15962.70801,0,0
11/21/1985,8037.898438,0,0
11/22/1985,55587.82422,0,0
11/23/1985,42725.42969,0,0
11/24/1985,32727.95703,0,0
11/25/1985,23358.34766,0,0
11/26/1985,13683.44238,0,0
11/27/1985,17337.65234,0,0
11/28/1985,23670.61719,0,0
11/29/1985,24460.7793,0,0
11/30/1985,18575.71094,0,0
12/01/1985,10763.73047,0,0
12/02/1985,6355.79248,0,0
12/03/1985,17427.63281,0,0
12/04/1985,8027.867676,0,0
12/05/1985,6704.456543,0,0
12/06/1985,6218.821289,0,0
12/07/1985,6944.28418,0,0
12/08/1985,10972.28809,0,0
12/09/1985,16435.46875,0,0
12/10/1985,19288.47266,0,0
12/11/1985,19416.25,0,0
12/12/1985,18655.97852,0,0
12/13/1985,17640.57227,0,0
12/14/1985,14934.03516,0,0
12/15/1985,12887.1377,0,0
12/16/1985,10053.61133,0,0
12/17/1985,33187.38672,0,0
12/18/1985,28523.68945,0,0
12/19/1985,18239.63477,0,0
12/20/1985,43056.95313,0,0
12/21/1985,45551.44922,0,0
12/22/1985,29979.03906,0,0
12/23/1985,10948.75684,0,0
12/24/1985,277156.2188,0,0
12/25/1985,45739.95703,0,0
12/26/1985,29368.81641,0,0
12/27/1985,14661.4375,0,0
12/28/1985,80696.8125,0,0
12/29/1985,34530.54688,0,0
12/30/1985,21295.89063,0,0
12/31/1985,12486.23828,0,0
01/01/1986,54633.86328,0,0
01/02/1986,7940.997559,0,0
01/03/1986,24420.95117,0,0
01/04/1986,18582.54688,0,0
01/05/1986,3062.819336,0,0
01/06/1986,501448.25,0,0
01/07/1986,38888.67188,0,0
01/08/1986,7854.566895,0,0
01/09/1986,337.7454834,0,0
01/10/1986,30128.70117,0,0
01/11/1986,5060.517578,0,0
01/12/1986,4221.354492,0,0
01/13/1986,5192.299805,0,0
01/14/1986,4663.013184,0,0
01/15/1986,8538.81543,0,0
01/16/1986,14010.16504,0,0
01/17/1986,13039.35547,0,0
01/18/1986,112944.9922,0,0
01/19/1986,210284.875,0,0
01/20/1986,204739.8125,0,0
01/21/1986,151550.5469,0,0
01/22/1986,97629.39063,0,0
01/23/1986,55727.80469,0,0
01/24/1986,138757.5625,0,0
01/25/1986,145290.625,0,0
01/26/1986,97856.75,0,0
01/27/1986,37783.125,0,0
01/28/1986,170325.6406,0,0
01/29/1986,105586.8828,0,0
01/30/1986,46246.03125,0,0
01/31/1986,19031.42969,0,0
02/01/1986,349691.875,0,0
02/02/1986,12264.15332,0,0
02/03/1986,81416.61719,0,0
02/04/1986,21752.35547,0,0
02/05/1986,17230.42578,0,0
02/06/1986,14112.93652,0,0
02/07/1986,9604.517578,0,0
02/08/1986,35686.10938,0,0
02/09/1986,16456.84766,0,0
02/10/1986,27588.12305,0,0
02/11/1986,37642.23828,0,0
02/12/1986,35212.53906,0,0
02/13/1986,24118.44922,0,0
02/14/1986,12844.63086,0,0
02/15/1986,6853.79248,0,0
02/16/1986,37880.03516,0,0
02/17/1986,9136.064453,0,0
02/18/1986,15323.2998,0,0
02/19/1986,7562.060547,0,0
02/20/1986,3396.88501,0,0
02/21/1986,44849.54688,0,0
02/22/1986,5287.217285,0,0
02/23/1986,23596.875,0,0
02/24/1986,7547.859375,0,0
02/25/1986,8115.40332,0,0
02/26/1986,14451.78613,0,0
02/27/1986,22781.10352,0,0
02/28/1986,21855.75586,0,0
03/01/1986,13152.94336,0,0
03/02/1986,3567.488525,0,0
03/03/1986,56850.125,0,0
03/04/1986,20631.18945,0,0
03/05/1986,4654.978516,0,0
03/06/1986,46718.44141,0,0
03/07/1986,19734.44531,0,0
03/08/1986,11257.3584,0,0
03/09/1986,15686.60156,0,0
03/10/1986,23007.55469,0,0
03/11/1986,25117.29688,0,0
03/12/1986,21344.25391,0,0
03/13/1986,13282.29883,0,0
03/14/1986,42679.27344,0,0
03/15/1986,92547.71875,0,0
03/16/1986,118922,0,0
03/17/1986,107647.2969,0,0
03/18/1986,74633.125,0,0
03/19/1986,45468.64063,0,0
03/20/1986,70404.89063,0,0
03/21/1986,78234.00781,0,0
03/22/1986,60131.41797,0,0
03/23/1986,138732.8281,0,0
03/24/1986,159202.7969,0,0
03/25/1986,114722.8438,0,0
03/26/1986,91332.64844,0,0
03/27/1986,70589.29688,0,0
03/28/1986,37408.45313,0,0
03/29/1986,1462133.875,0,0
03/30/1986,946871.875,0,0
03/31/1986,538393.875,0,0
04/01/1986,251739.25,0,0
04/02/1986,163984.7344,0,0
04/03/1986,105835.8047,0,0
04/04/1986,212825.8906,0,0
04/05/1986,408524,0,0
04/06/1986,148045.7344,0,0
04/07/1986,2600091.5,0,0
04/08/1986,784660.75,0,0
04/09/1986,475009.4375,0,0
04/10/1986,121177.6406,0,0
04/11/1986,23090.91992,0,0
04/12/1986,299516,0,0
04/13/1986,27199.97656,0,0
04/14/1986,1648.555908,0,0
04/15/1986,0,0,0
04/16/1986,0,0,0
04/17/1986,0,0,0
04/18/1986,0,0,0
04/19/1986,0,0,0
04/20/1986,0,0,0
04/21/1986,0,0,0
04/22/1986,0,0,0
04/23/1986,0,0,0
04/24/1986,0,0,0
04/25/1986,0,0,0
04/26/1986,0,0,0
04/27/1986,0,0,0
04/28/1986,0,0,0
04/29/1986,0,0,0
04/30/1986,0,0,0
05/01/1986,0,0,0
05/02/1986,0,0,0
05/03/1986,0,0,0
05/04/1986,0,0,0
05/05/1986,0,0,0
05/06/1986,0,0,0
05/07/1986,0,0,0
05/08/1986,0,0,0
05/09/1986,0,0,0
05/10/1986,0,0,0
05/11/1986,0,0,0
05/12/1986,0,0,0
05/13/1986,0,0,0
05/14/1986,0,0,0
05/15/1986,0,0,0
05/16/1986,0,0,0
05/17/1986,0,0,0
05/18/1986,0,0,0
05/19/1986,0,0,0
05/20/1986,0,0,0
05/21/1986,0,0,0
05/22/1986,0,0,0
05/23/1986,0,0,0
05/24/1986,0,0,0
05/25/1986,0,0,0
05/26/1986,0,0,0
05/27/1986,0,0,0
05/28/1986,1178.399536,0,0
05/29/1986,0,0,0
05/30/1986,482.6404419,0,0
05/31/1986,618.5926514,0,0
06/01/1986,0,0,0
06/02/1986,0,0,0
06/03/1986,1205.985229,0,0
06/04/1986,1514.039917,0,0
06/05/1986,0,0,0
06/06/1986,155.306427,0,0
06/07/1986,210.0894775,0,0
06/08/1986,3295.37207,0,0
06/09/1986,0,0,0
06/10/1986,54875.82031,0,0
06/11/1986,10257.85254,0,0
06/12/1986,87498.95313,0,0
06/13/1986,159274.4063,0,0
06/14/1986,262857.6875,0,0
06/15/1986,326718.5625,0,0
06/16/1986,328179.875,0,0
06/17/1986,287424.5,0,0
06/18/1986,785828.1875,0,0
06/19/1986,22678.04297,0,0
06/20/1986,213951.1563,0,0
06/21/1986,0,0,0
06/22/1986,19973.03906,0,0
06/23/1986,32367.43945,0,0
06/24/1986,186521.9531,0,0
06/25/1986,20978.61328,0,0
06/26/1986,91662.72656,0,0
06/27/1986,47907.69531,0,0
06/28/1986,58218.99609,0,0
06/29/1986,543539.75,0,0
06/30/1986,89598.63281,0,0
07/01/1986,30958.37891,0,0
07/02/1986,331872.125,0,0
07/03/1986,15468.70117,0,0
07/04/1986,1308843,0,0
07/05/1986,5344.054688,0,0
07/06/1986,380149.5625,0,0
07/07/1986,541057.1875,0,0
07/08/1986,112500.7422,0,0
07/09/1986,24785.98438,0,0
07/10/1986,79908.67969,0,0
07/11/1986,519397.9063,0,0
07/12/1986,1015.334351,0,0
07/13/1986,895323.5625,0,0
07/14/1986,5582.744141,0,0
07/15/1986,103487.8125,0,0
07/16/1986,21600.17188,0,0
07/17/1986,69068.40625,0,0
07/18/1986,250398.7031,0,0
07/19/1986,46331.94141,0,0
07/20/1986,27998.26367,0,0
07/21/1986,1299130.375,0,0
07/22/1986,36349.21094,0,0
07/23/1986,6975992,0,0
07/24/1986,305971.875,0,0
07/25/1986,504309.6563,0,0
07/26/1986,2047022.5,0,0
07/27/1986,1035945,0,0
07/28/1986,542572.625,0,0
07/29/1986,320410.2188,0,0
07/30/1986,145414.1719,0,0
07/31/1986,537999.3125,0,0
08/01/1986,372133.5938,0,0
08/02/1986,607603.1875,0,0
08/03/1986,654382.5,0,0
08/04/1986,441102.9375,0,0
08/05/1986,275159.1875,0,0
08/06/1986,310397.9375,0,0
08/07/1986,201257.1875,0,0
08/08/1986,417484.5313,0,0
08/09/1986,541752.25,0,0
08/10/1986,312843.9063,0,0
08/11/1986,1349427,0,0
08/12/1986,1447003.75,0,0
08/13/1986,821592.6875,0,0
08/14/1986,399102.4063,0,0
08/15/1986,343177.6563,0,0
08/16/1986,242944.75,0,0
08/17/1986,1134049.125,0,0
08/18/1986,1269249.125,0,0
08/19/1986,855358.3125,0,0
08/20/1986,1045081.25,0,0
08/21/1986,1194214.125,0,0
08/22/1986,1266554.5,0,0
08/23/1986,939672.625,0,0
08/24/1986,1853484.625,0,0
08/25/1986,2136538.5,0,0
08/26/1986,1760631,0,0
08/27/1986,1258864.25,0,0
08/28/1986,862747.5,0,0
08/29/1986,525895.25,0,0
08/30/1986,338316.8438,0,0
08/31/1986,277381.1875,0,0
09/01/1986,207777.0313,0,0
09/02/1986,1328171.625,0,0
09/03/1986,1550215,0,0
09/04/1986,1033094.5,0,0
09/05/1986,607876.4375,0,0
09/06/1986,334875.125,0,0
09/07/1986,162651.4063,0,0
09/08/1986,87587.02344,0,0
09/09/1986,1570530,0,0
09/10/1986,206008.0469,0,0
09/11/1986,202963.0625,0,0
09/12/1986,111751.3828,0,0
09/13/1986,39824.89453,0,0
09/14/1986,4188936.75,0,0
09/15/1986,148143.1719,0,0
09/16/1986,144213.0313,0,0
09/17/1986,152427.8438,0,0
09/18/1986,126095.3359,0,0
09/19/1986,31845.2207,0,0
09/20/1986,3502409,0,0
09/21/1986,30268.04102,0,0
09/22/1986,830981.375,0,0
09/23/1986,535646.4375,0,0
09/24/1986,606.9182129,0,0
09/25/1986,1535094.5,0,0
09/26/1986,6186.833008,0,0
09/27/1986,679881.375,0,0
09/28/1986,32014.98438,0,0
09/29/1986,222388.0313,0,0
09/30/1986,36715.92969,0,0
10/01/1986,139466.2656,0,0
10/02/1986,44522.83203,0,0
10/03/1986,89725.8125,0,0
10/04/1986,72815.33594,0,0
10/05/1986,39059.58203,0,0
10/06/1986,18521.83398,0,0
10/07/1986,66268.35938,0,0
10/08/1986,90450.96094,0,0
10/09/1986,107240.1406,0,0
10/10/1986,138310.2969,0,0
10/11/1986,110375.4609,0,0
10/12/1986,93821.63281,0,0
10/13/1986,68252.41406,0,0
10/14/1986,48785.03906,0,0
10/15/1986,34318.97656,0,0
10/16/1986,35302.55078,0,0
10/17/1986,19200.60156,0,0
10/18/1986,20704.59961,0,0
10/19/1986,48908.52344,0,0
10/20/1986,36413.29688,0,0
10/21/1986,36417.10156,0,0
10/22/1986,46157.32422,0,0
10/23/1986,53418.33594,0,0
10/24/1986,53588.19531,0,0
10/25/1986,54181.78125,0,0
10/26/1986,59005.30469,0,0
10/27/1986,64503.39063,0,0
10/28/1986,68163.92969,0,0
10/29/1986,69016.29688,0,0
10/30/1986,63921.49219,0,0
10/31/1986,55366.84375,0,0
11/01/1986,50941.51563,0,0
11/02/1986,47197.42578,0,0
11/03/1986,42239.53906,0,0
11/04/1986,35234.42188,0,0
11/05/1986,55145.87891,0,0
11/06/1986,41267.78906,0,0
11/07/1986,54248.03906,0,0
11/08/1986,69565.14844,0,0
11/09/1986,65864.20313,0,0
11/10/1986,66119.71094,0,0
11/11/1986,65692.64844,0,0
11/12/1986,59273,0,0
11/13/1986,45965.12891,0,0
11/14/1986,74053.60156,0,0
11/15/1986,90620.1875,0,0
11/16/1986,80458.77344,0,0
11/17/1986,60424.93359,0,0
11/18/1986,42553.14063,0,0
11/19/1986,81548.46094,0,0
11/20/1986,114292.9922,0,0
11/21/1986,146550.1563,0,0
11/22/1986,135586.2656,0,0
11/23/1986,99013.76563,0,0
11/24/1986,63699.80078,0,0
11/25/1986,44415.87891,0,0
11/26/1986,36894.52734,0,0
11/27/1986,39858.80859,0,0
11/28/1986,42273.23438,0,0
11/29/1986,38920.59766,0,0
11/30/1986,34884.88672,0,0
12/01/1986,58012.60938,0,0
12/02/1986,52334.19922,0,0
12/03/1986,37619.78906,0,0
12/04/1986,49409.24219,0,0
12/05/1986,59907.87891,0,0
12/06/1986,51895.46484,0,0
12/07/1986,42867.14063,0,0
12/08/1986,34235.99609,0,0
12/09/1986,55330.62109,0,0
12/10/1986,156561.4219,0,0
12/11/1986,155101.0469,0,0
12/12/1986,140133.75,0,0
12/13/1986,111230.2031,0,0
12/14/1986,79613.63281,0,0
12/15/1986,52663.05859,0,0
12/16/1986,40869.64063,0,0
12/17/1986,120872.625,0,0
12/18/1986,139034.6094,0,0
12/19/1986,124380.1094,0,0
12/20/1986,88646.88281,0,0
12/21/1986,104494.9922,0,0
12/22/1986,118221.25,0,0
12/23/1986,95736.30469,0,0
12/24/1986,115757.9219,0,0
12/25/1986,89748.17188,0,0
12/26/1986,79368.40625,0,0
12/27/1986,68574.44531,0,0
12/28/1986,53694.625,0,0
12/29/1986,224577.3125,0,0
12/30/1986,62749.93359,0,0
12/31/1986,67346.15625,0,0
01/01/1987,42901.35938,0,0
01/02/1987,508335.2188,0,0
01/03/1987,273641.6875,0,0
01/04/1987,132793.9219,0,0
01/05/1987,70523.22656,0,0
01/06/1987,51165.22266,0,0
01/07/1987,214669.7031,0,0
01/08/1987,132054.9063,0,0
01/09/1987,83671.42969,0,0
01/10/1987,55288.28906,0,0
01/11/1987,41080.28906,0,0
01/12/1987,132266.0781,0,0
01/13/1987,84900.21094,0,0
01/14/1987,68024.15625,0,0
01/15/1987,29265.57227,0,0
01/16/1987,110583.3203,0,0
01/17/1987,53146.27344,0,0
01/18/1987,48800.34766,0,0
01/19/1987,40935.25781,0,0
01/20/1987,41868.00781,0,0
01/21/1987,40212.625,0,0
01/22/1987,30654.40625,0,0
01/23/1987,233001.2813,0,0
01/24/1987,83856.90625,0,0
01/25/1987,55554.36719,0,0
01/26/1987,54979.27734,0,0
01/27/1987,41566.5,0,0
01/28/1987,110309.0391,0,0
01/29/1987,96637.60938,0,0
01/30/1987,53796.00781,0,0
01/31/1987,323705.625,0,0
02/01/1987,237502.7344,0,0
02/02/1987,103807.4922,0,0
02/03/1987,56427.76953,0,0
02/04/1987,193251.1875,0,0
02/05/1987,163219.3438,0,0
02/06/1987,148042.5313,0,0
02/07/1987,129058.5469,0,0
02/08/1987,94530.72656,0,0
02/09/1987,63775.625,0,0
02/10/1987,272663.3125,0,0
02/11/1987,289437.4063,0,0
02/12/1987,88252.77344,0,0
02/13/1987,31455.00195,0,0
02/14/1987,765668.5,0,0
02/15/1987,27440.32422,0,0
02/16/1987,48978.50781,0,0
02/17/1987,33366.57813,0,0
02/18/1987,27998.23438,0,0
02/19/1987,21933.64453,0,0
02/20/1987,116164.4766,0,0
02/21/1987,34372.54297,0,0
02/22/1987,47935.90625,0,0
02/23/1987,66118.94531,0,0
02/24/1987,17808.44727,0,0
02/25/1987,216964.125,0,0
02/26/1987,40486.83203,0,0
02/27/1987,25220.05078,0,0
02/28/1987,19122.73828,0,0
03/01/1987,11720.75,0,0
03/02/1987,35725.22656,0,0
03/03/1987,28516.60156,0,0
03/04/1987,28006.30273,0,0
03/05/1987,56702.46484,0,0
03/06/1987,77505.66406,0,0
03/07/1987,71183.45313,0,0
03/08/1987,49291.06641,0,0
03/09/1987,26057.52539,0,0
03/10/1987,67707.64063,0,0
03/11/1987,120184.2813,0,0
03/12/1987,133432.3281,0,0
03/13/1987,104255.2344,0,0
03/14/1987,60069.82031,0,0
03/15/1987,36439.55078,0,0
03/16/1987,75556.65625,0,0
03/17/1987,49526.03906,0,0
03/18/1987,34660.30469,0,0
03/19/1987,22816.26563,0,0
03/20/1987,351396.9688,0,0
03/21/1987,170957.7969,0,0
03/22/1987,90703.04688,0,0
03/23/1987,49820.98047,0,0
03/24/1987,34472.95703,0,0
03/25/1987,28076.54688,0,0
03/26/1987,16533.73047,0,0
03/27/1987,302047.4688,0,0
03/28/1987,123418.0625,0,0
03/29/1987,49666.25391,0,0
03/30/1987,27523.05469,0,0
03/31/1987,225574.5781,0,0
04/01/1987,249033.7813,0,0
04/02/1987,139690.7188,0,0
04/03/1987,65341.93359,0,0
04/04/1987,444855.1563,0,0
04/05/1987,411275.0625,0,0
04/06/1987,230542.1875,0,0
04/07/1987,72367.10938,0,0
04/08/1987,86827.27344,0,0
04/09/1987,62996.1875,0,0
04/10/1987,121365.2813,0,0
04/11/1987,1119899.75,0,0
04/12/1987,96941.54688,0,0
04/13/1987,413461.2188,0,0
04/14/1987,117902.3203,0,0
04/15/1987,37497.44141,0,0
04/16/1987,578994.3125,0,0
04/17/1987,11478.06641,0,0
04/18/1987,66290.875,0,0
04/19/1987,39885.92578,0,0
04/20/1987,12008.11426,0,0
04/21/1987,948.8151245,0,0
04/22/1987,0,0,0
04/23/1987,3839.748047,0,0
04/24/1987,0,0,0
04/25/1987,5555.007324,0,0
04/26/1987,13107.53613,0,0
04/27/1987,20059.19141,0,0
04/28/1987,28081.57031,0,0
04/29/1987,29205.12109,0,0
04/30/1987,22100.43555,0,0
05/01/1987,13718.33203,0,0
05/02/1987,5779.161133,0,0
05/03/1987,57917.87891,0,0
05/04/1987,149355.7031,0,0
05/05/1987,208424.0313,0,0
05/06/1987,208469.7656,0,0
05/07/1987,167238.2813,0,0
05/08/1987,118721.375,0,0
05/09/1987,76008.4375,0,0
05/10/1987,63192.82422,0,0
05/11/1987,52286.39844,0,0
05/12/1987,58710.74219,0,0
05/13/1987,52986.74219,0,0
05/14/1987,82278.07031,0,0
05/15/1987,86835.5,0,0
05/16/1987,61591.94531,0,0
05/17/1987,410610.7188,0,0
05/18/1987,394659.2813,0,0
05/19/1987,233626.5,0,0
05/20/1987,125457.7344,0,0
05/21/1987,54045.58203,0,0
05/22/1987,367833.8438,0,0
05/23/1987,194940.6094,0,0
05/24/1987,91032.04688,0,0
05/25/1987,42872.80859,0,0
05/26/1987,21245.01953,0,0
05/27/1987,189500.9531,0,0
05/28/1987,161336.1719,0,0
05/29/1987,46913.67969,0,0
05/30/1987,102633.5625,0,0
05/31/1987,141427.1875,0,0
06/01/1987,121616.4219,0,0
06/02/1987,80637.39063,0,0
06/03/1987,203302.5938,0,0
06/04/1987,66077.64063,0,0
06/05/1987,574835.375,0,0
06/06/1987,383066.25,0,0
06/07/1987,282203.5625,0,0
06/08/1987,191087.8125,0,0
06/09/1987,129657.4688,0,0
06/10/1987,116905.3906,0,0
06/11/1987,123558.6953,0,0
06/12/1987,128088.8594,0,0
06/13/1987,123332.25,0,0
06/14/1987,104899.5,0,0
06/15/1987,73988.89063,0,0
06/16/1987,59423.35156,0,0
06/17/1987,46795.60938,0,0
06/18/1987,40669.15625,0,0
06/19/1987,39546.67578,0,0
06/20/1987,39200.06641,0,0
06/21/1987,36609.41797,0,0
06/22/1987,202181.2656,0,0
06/23/1987,18743.57422,0,0
06/24/1987,1895420,0,0
06/25/1987,889380.1875,0,0
06/26/1987,1047033.75,0,0
06/27/1987,879333.4375,0,0
06/28/1987,602175.4375,0,0
06/29/1987,397244.7188,0,0
06/30/1987,224883.75,0,0
07/01/1987,121758.4844,0,0
07/02/1987,249938.2344,0,0
07/03/1987,81892.11719,0,0
07/04/1987,210968.0469,0,0
07/05/1987,206695.8906,0,0
07/06/1987,68448.45313,0,0
07/07/1987,3840.885742,0,0
07/08/1987,760469.8125,0,0
07/09/1987,463592.125,0,0
07/10/1987,118275.9609,0,0
07/11/1987,31181.64258,0,0
07/12/1987,207985.6719,0,0
07/13/1987,61138.05859,0,0
07/14/1987,51608.45313,0,0
07/15/1987,60584.54688,0,0
07/16/1987,276465.0625,0,0
07/17/1987,0,0,0
07/18/1987,1660507.875,0,0
07/19/1987,1894664.75,0,0
07/20/1987,1158131.5,0,0
07/21/1987,383745.5625,0,0
07/22/1987,379812.9375,0,0
07/23/1987,280677.1875,0,0
07/24/1987,390083.25,0,0
07/25/1987,64670.45703,0,0
07/26/1987,1634.887817,0,0
07/27/1987,409.2935791,0,0
07/28/1987,213.0393372,0,0
07/29/1987,66071.32031,0,0
07/30/1987,143616.3594,0,0
07/31/1987,54213.10938,0,0
08/01/1987,16714.44922,0,0
08/02/1987,7387.833496,0,0
08/03/1987,341828.8438,0,0
08/04/1987,0,0,0
08/05/1987,45244.13672,0,0
08/06/1987,176375.0156,0,0
08/07/1987,340667.125,0,0
08/08/1987,1302926.75,0,0
08/09/1987,1435397.25,0,0
08/10/1987,147593.6094,0,0
08/11/1987,764894.5625,0,0
08/12/1987,154345.5781,0,0
08/13/1987,252573.2188,0,0
08/14/1987,118294.1172,0,0
08/15/1987,111343.7578,0,0
08/16/1987,79334.48438,0,0
08/17/1987,368974.0938,0,0
08/18/1987,85606.375,0,0
08/19/1987,171818.0938,0,0
08/20/1987,4253.934082,0,0
08/21/1987,327766.4063,0,0
08/22/1987,2862.596436,0,0
08/23/1987,32304.01367,0,0
08/24/1987,271400.4688,0,0
08/25/1987,54309.59766,0,0
08/26/1987,147267.125,0,0
08/27/1987,30013.34766,0,0
08/28/1987,118257.3516,0,0
08/29/1987,175364.0469,0,0
08/30/1987,130532.7344,0,0
08/31/1987,187034.2188,0,0
09/01/1987,170058.8438,0,0
09/02/1987,294003.5,0,0
09/03/1987,480322.0625,0,0
09/04/1987,179721.5625,0,0
09/05/1987,161317.6406,0,0
09/06/1987,0,0,0
09/07/1987,148623.9063,0,0
09/08/1987,404651.0938,0,0
09/09/1987,85929.84375,0,0
09/10/1987,29070.11328,0,0
09/11/1987,78855.39063,0,0
09/12/1987,99832.22656,0,0
09/13/1987,120729.7266,0,0
09/14/1987,232490.6406,0,0
09/15/1987,28866.67188,0,0
09/16/1987,59387.41406,0,0
09/17/1987,65274.19531,0,0
09/18/1987,54767.62891,0,0
09/19/1987,38843.82031,0,0
09/20/1987,29430.42188,0,0
09/21/1987,21857.64648,0,0
09/22/1987,29464.66406,0,0
09/23/1987,47520.51563,0,0
09/24/1987,328690.4375,0,0
09/25/1987,0,0,0
09/26/1987,5394.313965,0,0
09/27/1987,17161.68555,0,0
09/28/1987,28490.23047,0,0
09/29/1987,37877.17578,0,0
09/30/1987,43498.56641,0,0
10/01/1987,335108.9063,0,0
10/02/1987,0,0,0
10/03/1987,137728.2813,0,0
10/04/1987,101596.4688,0,0
10/05/1987,137651.1406,0,0
10/06/1987,171051.5156,0,0
10/07/1987,173676.4063,0,0
10/08/1987,150486.0625,0,0
10/09/1987,115121.5313,0,0
10/10/1987,84184.64844,0,0
10/11/1987,61698.22656,0,0
10/12/1987,50623.59766,0,0
10/13/1987,44897.96094,0,0
10/14/1987,33323.35547,0,0
10/15/1987,56002.14844,0,0
10/16/1987,74587.67188,0,0
10/17/1987,73862.28125,0,0
10/18/1987,59045.03906,0,0
10/19/1987,40617.74609,0,0
10/20/1987,26123.31836,0,0
10/21/1987,87378.42188,0,0
10/22/1987,44439.32813,0,0
10/23/1987,19647.03125,0,0
10/24/1987,21142.9082,0,0
10/25/1987,23844.87891,0,0
10/26/1987,21440.12695,0,0
10/27/1987,16746.0293,0,0
10/28/1987,11881.13867,0,0
10/29/1987,7301.910156,0,0
10/30/1987,3201.720703,0,0
10/31/1987,51202.19531,0,0
11/01/1987,4186.206055,0,0
11/02/1987,35751.96484,0,0
11/03/1987,17588.44727,0,0
11/04/1987,13903.66113,0,0
11/05/1987,6408.749512,0,0
11/06/1987,6174.291992,0,0
11/07/1987,8626.475586,0,0
11/08/1987,11165.48633,0,0
11/09/1987,12892.14258,0,0
11/10/1987,12800.69238,0,0
11/11/1987,15621.61328,0,0
11/12/1987,20886.33203,0,0
11/13/1987,21485.24609,0,0
11/14/1987,15115.71582,0,0
