Date,bc_flux0
01/16/1987,110583.3203
01/17/1987,53146.27344
01/18/1987,48800.34766
01/19/1987,40935.25781
01/20/1987,41868.00781
01/21/1987,40212.625
01/22/1987,30654.40625
01/23/1987,233001.2813
01/24/1987,83856.90625
01/25/1987,55554.36719
01/26/1987,54979.27734
01/27/1987,41566.5
01/28/1987,110309.0391
01/29/1987,96637.60938
01/30/1987,53796.00781
01/31/1987,323705.625
02/01/1987,237502.7344
02/02/1987,103807.4922
02/03/1987,56427.76953
02/04/1987,193251.1875
02/05/1987,163219.3438
02/06/1987,148042.5313
02/07/1987,129058.5469
02/08/1987,94530.72656
02/09/1987,63775.625
02/10/1987,272663.3125
02/11/1987,289437.4063
02/12/1987,88252.77344
02/13/1987,31455.00195
02/14/1987,765668.5
02/15/1987,27440.32422
02/16/1987,48978.50781
02/17/1987,33366.57813
02/18/1987,27998.23438
02/19/1987,21933.64453
02/20/1987,116164.4766
02/21/1987,34372.54297
02/22/1987,47935.90625
02/23/1987,66118.94531
02/24/1987,17808.44727
02/25/1987,216964.125
02/26/1987,40486.83203
02/27/1987,25220.05078
02/28/1987,19122.73828
03/01/1987,11720.75
03/02/1987,35725.22656
03/03/1987,28516.60156
03/04/1987,28006.30273
03/05/1987,56702.46484
03/06/1987,77505.66406
03/07/1987,71183.45313
03/08/1987,49291.06641
03/09/1987,26057.52539
03/10/1987,67707.64063
03/11/1987,120184.2813
03/12/1987,133432.3281
03/13/1987,104255.2344
03/14/1987,60069.82031
03/15/1987,36439.55078
03/16/1987,75556.65625
03/17/1987,49526.03906
03/18/1987,34660.30469
03/19/1987,22816.26563
03/20/1987,351396.9688
03/21/1987,170957.7969
03/22/1987,90703.04688
03/23/1987,49820.98047
03/24/1987,34472.95703
03/25/1987,28076.54688
03/26/1987,16533.73047
03/27/1987,302047.4688
03/28/1987,123418.0625
03/29/1987,49666.25391
03/30/1987,27523.05469
03/31/1987,225574.5781
04/01/1987,249033.7813
04/02/1987,139690.7188
04/03/1987,65341.93359
04/04/1987,444855.1563
04/05/1987,411275.0625
04/06/1987,230542.1875
04/07/1987,72367.10938
04/08/1987,86827.27344
04/09/1987,62996.1875
04/10/1987,121365.2813
04/11/1987,1119899.75
04/12/1987,96941.54688
04/13/1987,413461.2188
04/14/1987,117902.3203
04/15/1987,37497.44141
04/16/1987,578994.3125
04/17/1987,11478.06641
04/18/1987,66290.875
04/19/1987,39885.92578
04/20/1987,12008.11426
04/21/1987,948.8151245
04/22/1987,0
04/23/1987,3839.748047
04/24/1987,0
04/25/1987,5555.007324
04/26/1987,13107.53613
04/27/1987,20059.19141
04/28/1987,28081.57031
04/29/1987,29205.12109
04/30/1987,22100.43555
05/01/1987,13718.33203
05/02/1987,5779.161133
05/03/1987,57917.87891
05/04/1987,149355.7031
05/05/1987,208424.0313
05/06/1987,208469.7656
05/07/1987,167238.2813
05/08/1987,118721.375
05/09/1987,76008.4375
05/10/1987,63192.82422
05/11/1987,52286.39844
05/12/1987,58710.74219
05/13/1987,52986.74219
05/14/1987,82278.07031
05/15/1987,86835.5
05/16/1987,61591.94531
05/17/1987,410610.7188
05/18/1987,394659.2813
05/19/1987,233626.5
05/20/1987,125457.7344
05/21/1987,54045.58203
05/22/1987,367833.8438
05/23/1987,194940.6094
05/24/1987,91032.04688
05/25/1987,42872.80859
05/26/1987,21245.01953
05/27/1987,189500.9531
05/28/1987,161336.1719
05/29/1987,46913.67969
05/30/1987,102633.5625
05/31/1987,141427.1875
06/01/1987,121616.4219
06/02/1987,80637.39063
06/03/1987,203302.5938
06/04/1987,66077.64063
06/05/1987,574835.375
06/06/1987,383066.25
06/07/1987,282203.5625
06/08/1987,191087.8125
06/09/1987,129657.4688
06/10/1987,116905.3906
06/11/1987,123558.6953
06/12/1987,128088.8594
06/13/1987,123332.25
06/14/1987,104899.5
06/15/1987,73988.89063
06/16/1987,59423.35156
06/17/1987,46795.60938
06/18/1987,40669.15625
06/19/1987,39546.67578
06/20/1987,39200.06641
06/21/1987,36609.41797
06/22/1987,202181.2656
06/23/1987,18743.57422
06/24/1987,1895420
06/25/1987,889380.1875
06/26/1987,1047033.75
06/27/1987,879333.4375
06/28/1987,602175.4375
06/29/1987,397244.7188
06/30/1987,224883.75
07/01/1987,121758.4844
07/02/1987,249938.2344
07/03/1987,81892.11719
07/04/1987,210968.0469
07/05/1987,206695.8906
07/06/1987,68448.45313
07/07/1987,3840.885742
07/08/1987,760469.8125
07/09/1987,463592.125
07/10/1987,118275.9609
07/11/1987,31181.64258
07/12/1987,207985.6719
07/13/1987,61138.05859
07/14/1987,51608.45313
07/15/1987,60584.54688
07/16/1987,276465.0625
07/17/1987,0
07/18/1987,1660507.875
07/19/1987,1894664.75
07/20/1987,1158131.5
07/21/1987,383745.5625
07/22/1987,379812.9375
07/23/1987,280677.1875
07/24/1987,390083.25
07/25/1987,64670.45703
07/26/1987,1634.887817
07/27/1987,409.2935791
07/28/1987,213.0393372
07/29/1987,66071.32031
07/30/1987,143616.3594
07/31/1987,54213.10938
08/01/1987,16714.44922
08/02/1987,7387.833496
08/03/1987,341828.8438
08/04/1987,0
08/05/1987,45244.13672
08/06/1987,176375.0156
08/07/1987,340667.125
08/08/1987,1302926.75
08/09/1987,1435397.25
08/10/1987,147593.6094
08/11/1987,764894.5625
08/12/1987,154345.5781
08/13/1987,252573.2188
08/14/1987,118294.1172
08/15/1987,111343.7578
08/16/1987,79334.48438
08/17/1987,368974.0938
08/18/1987,85606.375
08/19/1987,171818.0938
08/20/1987,4253.934082
08/21/1987,327766.4063
08/22/1987,2862.596436
08/23/1987,32304.01367
08/24/1987,271400.4688
08/25/1987,54309.59766
08/26/1987,147267.125
08/27/1987,30013.34766
08/28/1987,118257.3516
08/29/1987,175364.0469
08/30/1987,130532.7344
08/31/1987,187034.2188
09/01/1987,170058.8438
09/02/1987,294003.5
09/03/1987,480322.0625
09/04/1987,179721.5625
09/05/1987,161317.6406
09/06/1987,0
09/07/1987,148623.9063
09/08/1987,404651.0938
09/09/1987,85929.84375
09/10/1987,29070.11328
09/11/1987,78855.39063
09/12/1987,99832.22656
09/13/1987,120729.7266
09/14/1987,232490.6406
09/15/1987,28866.67188
09/16/1987,59387.41406
09/17/1987,65274.19531
09/18/1987,54767.62891
09/19/1987,38843.82031
09/20/1987,29430.42188
09/21/1987,21857.64648
09/22/1987,29464.66406
09/23/1987,47520.51563
09/24/1987,328690.4375
09/25/1987,0
09/26/1987,5394.313965
09/27/1987,17161.68555
09/28/1987,28490.23047
09/29/1987,37877.17578
09/30/1987,43498.56641
10/01/1987,335108.9063
10/02/1987,0
10/03/1987,137728.2813
10/04/1987,101596.4688
10/05/1987,137651.1406
10/06/1987,171051.5156
10/07/1987,173676.4063
10/08/1987,150486.0625
10/09/1987,115121.5313
10/10/1987,84184.64844
10/11/1987,61698.22656
10/12/1987,50623.59766
10/13/1987,44897.96094
10/14/1987,33323.35547
10/15/1987,56002.14844
10/16/1987,74587.67188
10/17/1987,73862.28125
10/18/1987,59045.03906
10/19/1987,40617.74609
10/20/1987,26123.31836
10/21/1987,87378.42188
10/22/1987,44439.32813
10/23/1987,19647.03125
10/24/1987,21142.9082
10/25/1987,23844.87891
10/26/1987,21440.12695
10/27/1987,16746.0293
10/28/1987,11881.13867
10/29/1987,7301.910156
10/30/1987,3201.720703
10/31/1987,51202.19531
11/01/1987,4186.206055
11/02/1987,35751.96484
11/03/1987,17588.44727
11/04/1987,13903.66113
11/05/1987,6408.749512
11/06/1987,6174.291992
11/07/1987,8626.475586
11/08/1987,11165.48633
11/09/1987,12892.14258
11/10/1987,12800.69238
11/11/1987,15621.61328
11/12/1987,20886.33203
11/13/1987,21485.24609
11/14/1987,15115.71582
11/15/1987,15160.47656
11/16/1987,15350.41211
11/17/1987,12092.64844
11/18/1987,7885.432129
11/19/1987,4046.090088
11/20/1987,137014.1406
11/21/1987,108375.8516
11/22/1987,102618.2578
11/23/1987,72653.59375
11/24/1987,42421.58203
11/25/1987,19651.94727
11/26/1987,61780.78906
11/27/1987,56697.33203
11/28/1987,34696.01563
11/29/1987,17855.46094
11/30/1987,128422.3359
12/01/1987,78086.28125
12/02/1987,46909.75
12/03/1987,32311.10156
12/04/1987,19991.04102
12/05/1987,14144.28516
12/06/1987,28668.53516
12/07/1987,20804.41797
12/08/1987,8929.477539
12/09/1987,241354.0313
12/10/1987,24366.71875
12/11/1987,21644.39453
12/12/1987,19780.47852
12/13/1987,16617.53125
12/14/1987,9919.505859
12/15/1987,61403.80469
12/16/1987,143144.4063
12/17/1987,63977.60547
12/18/1987,19384.98438
12/19/1987,226160.2188
12/20/1987,100784.75
12/21/1987,33371.71484
12/22/1987,13669.89746
12/23/1987,235106.9688
12/24/1987,30488.02734
12/25/1987,77779.75
12/26/1987,30448.51953
12/27/1987,103206.5859
12/28/1987,85393.35938
12/29/1987,75579.99219
12/30/1987,53124.83203
12/31/1987,31628.60352
01/01/1988,17176.49609
01/02/1988,19236.48438
01/03/1988,22385.23242
01/04/1988,19209.34961
01/05/1988,14168.50488
01/06/1988,44942.84375
01/07/1988,32151.16406
01/08/1988,13184.00195
01/09/1988,49039.66406
01/10/1988,41349.67969
01/11/1988,20978.61719
01/12/1988,48228.625
01/13/1988,41482.5
01/14/1988,22153.61523
01/15/1988,7952.430664
01/16/1988,291014.1563
01/17/1988,35775.35938
01/18/1988,21655.50586
01/19/1988,11391.91797
01/20/1988,82530.42188
01/21/1988,14556.125
01/22/1988,10233.77637
01/23/1988,24809.20898
01/24/1988,81130.00781
01/25/1988,100412.5234
01/26/1988,76088.76563
01/27/1988,38285.82422
01/28/1988,18666.28516
01/29/1988,190221.4375
01/30/1988,87994.85156
01/31/1988,136382.25
02/01/1988,69559.79688
02/02/1988,20132.23047
02/03/1988,1248105.375
02/04/1988,290300.0313
02/05/1988,81495.75781
02/06/1988,30467.43359
02/07/1988,689098.625
02/08/1988,161657.7188
02/09/1988,112744.8281
02/10/1988,66088.27344
02/11/1988,31171.79102
02/12/1988,17239.375
02/13/1988,10962.61523
02/14/1988,6763.663086
02/15/1988,3122.137207
02/16/1988,27297.91797
02/17/1988,2830.87207
02/18/1988,16825.31055
02/19/1988,50724.40234
02/20/1988,82330.72656
02/21/1988,88056.95313
02/22/1988,72011.25781
02/23/1988,48139.98438
02/24/1988,42682.87109
02/25/1988,53284.95313
02/26/1988,51396.71875
02/27/1988,50375.67188
02/28/1988,44416.95313
02/29/1988,133259.7031
03/01/1988,214132.5938
03/02/1988,213206.4219
03/03/1988,150821.7813
03/04/1988,91914.42969
03/05/1988,65608.20313
03/06/1988,51798.5625
03/07/1988,49468.24609
03/08/1988,43291.28516
03/09/1988,30699.85938
03/10/1988,204137.2813
03/11/1988,59316.73047
03/12/1988,35591.58594
03/13/1988,102822.6406
03/14/1988,111716.9063
03/15/1988,72239.80469
03/16/1988,33073.64063
03/17/1988,9190.990234
03/18/1988,2153.821289
03/19/1988,2926.760254
03/20/1988,5185.078613
03/21/1988,9871.445313
03/22/1988,14766.47461
03/23/1988,28854.3418
03/24/1988,47629.9375
03/25/1988,54096.32813
03/26/1988,115797.8359
03/27/1988,199133.7344
03/28/1988,215041.375
03/29/1988,184923.5313
03/30/1988,122908.7188
03/31/1988,89740.23438
04/01/1988,89716.0625
04/02/1988,74250.875
04/03/1988,45603.92188
04/04/1988,227013.9063
04/05/1988,255529.3125
04/06/1988,178661.5625
04/07/1988,98836.80469
04/08/1988,41230.11719
04/09/1988,733790.3125
04/10/1988,197469
04/11/1988,62728.99219
04/12/1988,390628.3438
04/13/1988,141024.0625
04/14/1988,41297.16797
04/15/1988,10836.3418
04/16/1988,822.9260254
04/17/1988,0
04/18/1988,0
04/19/1988,0
04/20/1988,0
04/21/1988,0
04/22/1988,0
04/23/1988,0
04/24/1988,0
04/25/1988,0
04/26/1988,0
04/27/1988,0
04/28/1988,0
04/29/1988,0
04/30/1988,0
05/01/1988,434.9873047
05/02/1988,662.1088867
05/03/1988,1110.661377
05/04/1988,1105.946533
05/05/1988,1038.158447
05/06/1988,0
05/07/1988,19125.30859
05/08/1988,19836.90234
05/09/1988,33084.76953
05/10/1988,47267.00781
05/11/1988,60772.53906
05/12/1988,66374.39063
05/13/1988,56658.43359
05/14/1988,41479.38281
05/15/1988,28592.52734
05/16/1988,21553.79883
05/17/1988,22165.92188
05/18/1988,27368.8125
05/19/1988,23758.40625
05/20/1988,25414.04492
05/21/1988,30666.31836
05/22/1988,35469.53125
05/23/1988,31290.60352
05/24/1988,34622.46875
05/25/1988,113823.5703
05/26/1988,0
05/27/1988,2138050.25
05/28/1988,783180
05/29/1988,494727.1563
05/30/1988,227683.7188
05/31/1988,129268.3281
06/01/1988,131192.3594
06/02/1988,549230.375
06/03/1988,165656.2188
06/04/1988,482225.8125
06/05/1988,164947.375
06/06/1988,61461.53516
06/07/1988,220194.0313
06/08/1988,0
06/09/1988,12275.35938
06/10/1988,35097.32813
06/11/1988,60731.71875
06/12/1988,327251.5
06/13/1988,17178.12305
06/14/1988,821560.6875
06/15/1988,1196525.625
06/16/1988,1992191
06/17/1988,1071821.375
06/18/1988,466227
06/19/1988,224263.375
06/20/1988,630683.1875
06/21/1988,0
06/22/1988,0
06/23/1988,0
06/24/1988,100436.0313
06/25/1988,78660.25781
06/26/1988,38609.67969
06/27/1988,260216.25
06/28/1988,152027.6719
06/29/1988,16214.26172
06/30/1988,31006.84766
07/01/1988,45155.47266
07/02/1988,42393.14063
07/03/1988,339225.2188
07/04/1988,55774.48828
07/05/1988,31075.09766
07/06/1988,44378.61328
07/07/1988,206246.0781
07/08/1988,412.4612427
07/09/1988,118080.0234
07/10/1988,724251.375
07/11/1988,0
07/12/1988,217133.5938
07/13/1988,221319.5625
07/14/1988,149330.7031
07/15/1988,99481.9375
07/16/1988,284330.6875
07/17/1988,32310.07617
07/18/1988,8753.992188
07/19/1988,68073.47656
07/20/1988,87586.64844
07/21/1988,293593.375
07/22/1988,31465.93359
07/23/1988,242535.8594
07/24/1988,16752.91797
07/25/1988,58536.1875
07/26/1988,179180.875
07/27/1988,49874.01563
07/28/1988,14631.30176
07/29/1988,219289.1406
07/30/1988,79005.09375
07/31/1988,879541.875
08/01/1988,14166.80469
08/02/1988,951109.8125
08/03/1988,368559.8125
08/04/1988,379024.7188
08/05/1988,284066.6875
08/06/1988,1608793.25
08/07/1988,235941.375
08/08/1988,19112.20313
08/09/1988,17120386
08/10/1988,44584.88672
08/11/1988,1911770
08/12/1988,174402.4688
08/13/1988,35181.16016
08/14/1988,932013.125
08/15/1988,856811
08/16/1988,31685.95508
08/17/1988,402980.625
08/18/1988,137478.7188
08/19/1988,37376.21875
08/20/1988,164193.75
08/21/1988,18307.97656
08/22/1988,325026.6563
08/23/1988,1486289.5
08/24/1988,59678.00781
08/25/1988,380343.5313
08/26/1988,41091.65625
08/27/1988,1281743
08/28/1988,14640.66016
08/29/1988,20863568
08/30/1988,96055.20313
08/31/1988,30681.48047
09/01/1988,1058121.875
09/02/1988,108765.1094
09/03/1988,44175.86328
09/04/1988,215833.125
09/05/1988,33655.64063
09/06/1988,712043.25
09/07/1988,395908.375
09/08/1988,24519.70508
09/09/1988,1298576
09/10/1988,101862.4766
09/11/1988,2583124.25
09/12/1988,127480.4141
09/13/1988,224573.4844
09/14/1988,126558.7813
09/15/1988,1356997.375
09/16/1988,353713.8125
09/17/1988,233068.4531
09/18/1988,691073.9375
09/19/1988,337162
09/20/1988,566892.125
09/21/1988,287372.1875
09/22/1988,1298243.75
09/23/1988,668487.1875
09/24/1988,792731.3125
09/25/1988,398185.3125
09/26/1988,348150.2188
09/27/1988,173743.5
09/28/1988,61351.98828
09/29/1988,2941157.5
09/30/1988,188029.3125
10/01/1988,43594.44531
10/02/1988,307612.875
10/03/1988,3655.164063
10/04/1988,1056053
10/05/1988,7569.140625
10/06/1988,16104.63574
10/07/1988,45821.17188
10/08/1988,70113.92188
10/09/1988,83165.38281
10/10/1988,86328.25781
10/11/1988,88093.51563
10/12/1988,103508.5391
10/13/1988,98466.38281
10/14/1988,76190.71094
10/15/1988,55745.22266
10/16/1988,42315.9375
10/17/1988,31798.54102
10/18/1988,36312.69141
10/19/1988,38635.35156
10/20/1988,34364.51563
10/21/1988,28973.49805
10/22/1988,31396.37109
10/23/1988,42977.67578
10/24/1988,52329.86328
10/25/1988,53370.67969
10/26/1988,55290.54297
10/27/1988,54393.99219
10/28/1988,54927.44922
10/29/1988,56453.39063
10/30/1988,51337.23828
10/31/1988,44400.87109
11/01/1988,37974.42969
11/02/1988,33816.91406
11/03/1988,30747.07813
11/04/1988,29381.14453
11/05/1988,31598.10352
11/06/1988,42388.35156
11/07/1988,57690.05469
11/08/1988,66896.96875
11/09/1988,67993.00781
11/10/1988,66069.9375
11/11/1988,63839.51172
11/12/1988,55732.48828
11/13/1988,48616.51953
11/14/1988,44263.22266
11/15/1988,38759.56641
11/16/1988,70094.17188
11/17/1988,88150.28906
11/18/1988,84888.32813
11/19/1988,57837.46875
11/20/1988,55360.42969
11/21/1988,59602.41016
11/22/1988,50832.04688
11/23/1988,48286.9375
11/24/1988,60179.67969
11/25/1988,73756.88281
11/26/1988,75579.39063
11/27/1988,64273.08984
11/28/1988,57661.09375
11/29/1988,57842.87891
11/30/1988,57424.99219
12/01/1988,60283.38281
12/02/1988,47766.09375
12/03/1988,172066.4531
12/04/1988,45588.48828
12/05/1988,44894.21484
12/06/1988,46494.49219
12/07/1988,68472.44531
12/08/1988,53088.44531
12/09/1988,148326.5469
12/10/1988,117849.6641
12/11/1988,70655.34375
12/12/1988,38556.76563
12/13/1988,360673.0625
12/14/1988,107622.7891
12/15/1988,67259.92969
12/16/1988,32653.72852
12/17/1988,141623.0781
12/18/1988,97655.52344
12/19/1988,94239.64063
12/20/1988,68199.98438
12/21/1988,78613.3125
12/22/1988,81969.46875
12/23/1988,63093.65625
12/24/1988,36568.33984
12/25/1988,557673.1875
12/26/1988,328664.25
12/27/1988,249862.9531
12/28/1988,210654.7188
12/29/1988,135470.5156
12/30/1988,72885.58594
12/31/1988,70847.91406
01/01/1989,359905.9688
01/02/1989,125810.2969
01/03/1989,75219.75
01/04/1989,144276.7813
01/05/1989,2051419.5
01/06/1989,313683.625
01/07/1989,212206
01/08/1989,100757.7969
01/09/1989,492982.8438
01/10/1989,140683.5
01/11/1989,82176.42188
01/12/1989,349491
01/13/1989,62695.58594
01/14/1989,440144.625
01/15/1989,105818.5
01/16/1989,39963.62891
01/17/1989,864030.625
01/18/1989,204876.9375
01/19/1989,141529.4063
01/20/1989,135788.3438
01/21/1989,124390.6563
01/22/1989,100161.625
01/23/1989,73804.80469
01/24/1989,47197.03125
01/25/1989,694014.0625
01/26/1989,111375.9453
01/27/1989,53180.63281
01/28/1989,36207.02734
01/29/1989,51953.53516
01/30/1989,86369.96875
01/31/1989,97763.02344
02/01/1989,92597.78906
02/02/1989,82424.9375
02/03/1989,76044.07813
02/04/1989,78678.6875
02/05/1989,68878.25781
02/06/1989,50597.59766
02/07/1989,48448.54297
02/08/1989,63727.125
02/09/1989,43001.13281
02/10/1989,259925.0156
02/11/1989,432212.5625
02/12/1989,235213.5781
02/13/1989,100323.9063
02/14/1989,55457.44531
02/15/1989,297379.375
02/16/1989,138816.1094
02/17/1989,75391.48438
02/18/1989,53249.92188
02/19/1989,45520.69922
02/20/1989,62389.875
02/21/1989,46594.62891
02/22/1989,94785.1875
02/23/1989,565488.75
02/24/1989,341749.8438
02/25/1989,243431.2656
02/26/1989,162904.0313
02/27/1989,101231.2734
02/28/1989,75271.28906
03/01/1989,52694.9375
03/02/1989,322457
03/03/1989,76255.71875
03/04/1989,234756.6094
03/05/1989,150875.0938
03/06/1989,66428.79688
03/07/1989,31341.61719
03/08/1989,480073.875
03/09/1989,24995.80469
03/10/1989,790179.125
03/11/1989,93923.88281
03/12/1989,87851.14063
03/13/1989,55417.64063
03/14/1989,69429.625
03/15/1989,68473.07813
03/16/1989,45190.24609
03/17/1989,355784.8125
03/18/1989,268618.0625
03/19/1989,81538.02344
03/20/1989,85452.375
03/21/1989,532464.3125
03/22/1989,70258.10156
03/23/1989,323621.5
03/24/1989,69552.95313
03/25/1989,46600.41016
03/26/1989,632209.5625
03/27/1989,22669.48047
03/28/1989,18372.12305
03/29/1989,59954.70313
03/30/1989,44957.31641
03/31/1989,45457.69922
04/01/1989,38403.94531
04/02/1989,31390.70508
04/03/1989,25188.1582
04/04/1989,23420.40234
04/05/1989,20913.32813
04/06/1989,41525.43359
04/07/1989,41203.50391
04/08/1989,101309.3516
04/09/1989,98934.625
04/10/1989,59791.46094
04/11/1989,63187.07813
04/12/1989,452858.2188
04/13/1989,327143.1875
04/14/1989,317737.3125
04/15/1989,181633.4844
04/16/1989,83536.89063
04/17/1989,406556.6563
04/18/1989,222256.9531
04/19/1989,92257.6875
04/20/1989,53237.81641
04/21/1989,1454241.625
04/22/1989,75619.92188
04/23/1989,59649.91797
04/24/1989,53000.35938
04/25/1989,33071.70313
04/26/1989,216914.7188
04/27/1989,107110.5547
04/28/1989,94539.86719
04/29/1989,104503.5547
04/30/1989,90703.65625
05/01/1989,100942.8672
05/02/1989,61884.94141
05/03/1989,2333998.5
05/04/1989,521148.5313
05/05/1989,288864.5313
05/06/1989,508739.1875
05/07/1989,236638.7344
05/08/1989,243515.4375
05/09/1989,172093.6406
05/10/1989,115607.3594
05/11/1989,164740.3438
05/12/1989,124459.9297
05/13/1989,54210.69922
05/14/1989,886040.875
05/15/1989,222585.4844
05/16/1989,104207.625
05/17/1989,78600.28125
05/18/1989,91027.88281
05/19/1989,74088.60938
05/20/1989,47188.20313
05/21/1989,143110.5313
05/22/1989,12474.90137
05/23/1989,1581642.25
05/24/1989,225089.5156
05/25/1989,475717.2813
05/26/1989,269433.3125
05/27/1989,178935.4531
05/28/1989,133588.2344
05/29/1989,130880.3125
05/30/1989,123296.8047
05/31/1989,128770.7656
06/01/1989,135620.7969
06/02/1989,135670.5625
06/03/1989,424494.0938
06/04/1989,4118.807617
06/05/1989,821032.875
06/06/1989,569319.375
06/07/1989,427804.8125
06/08/1989,1416238.625
06/09/1989,0
06/10/1989,276868.25
06/11/1989,578012.625
06/12/1989,657614.1875
06/13/1989,547925.9375
06/14/1989,365670.9375
06/15/1989,202962.5938
06/16/1989,119836.8203
06/17/1989,80488.90625
06/18/1989,54702.48438
06/19/1989,37678.92188
06/20/1989,134924.0313
06/21/1989,7258.37793
06/22/1989,11381.29297
06/23/1989,10014.32227
06/24/1989,209560.375
06/25/1989,34144.89063
06/26/1989,3930.189697
06/27/1989,9596.480469
06/28/1989,21786.59766
06/29/1989,40937.73438
06/30/1989,64811.375
07/01/1989,86979.85938
07/02/1989,350142.25
07/03/1989,230054.2656
07/04/1989,0
07/05/1989,2162053.5
07/06/1989,628296.8125
07/07/1989,661946.6875
07/08/1989,1482249.125
07/09/1989,875202.75
07/10/1989,71210.98438
07/11/1989,93267.09375
07/12/1989,118395.7031
07/13/1989,137691.4063
07/14/1989,378506.6875
07/15/1989,9692.986328
07/16/1989,801666.375
07/17/1989,271431.3125
07/18/1989,63338.4375
07/19/1989,14949.73535
07/20/1989,2152549
07/21/1989,774755.5
07/22/1989,122095.3594
07/23/1989,72062.49219
07/24/1989,825628.3125
07/25/1989,845685.5625
07/26/1989,243177.2344
07/27/1989,313325.5
07/28/1989,348163.2188
07/29/1989,173273.7344
07/30/1989,122652.3359
07/31/1989,299635.5313
08/01/1989,182003.3438
08/02/1989,1264262
08/03/1989,987970.5
08/04/1989,699080.4375
08/05/1989,328105.1875
08/06/1989,555542.875
08/07/1989,597613.4375
08/08/1989,486752.5625
08/09/1989,328344.125
08/10/1989,542095.75
08/11/1989,640315.0625
08/12/1989,589648.0625
08/13/1989,610928.9375
08/14/1989,562928.8125
08/15/1989,583937.375
08/16/1989,371233.3438
08/17/1989,437219.2188
08/18/1989,336819.375
08/19/1989,331871.7813
08/20/1989,286718.5
08/21/1989,735274.125
08/22/1989,1054978.5
08/23/1989,1152642.25
08/24/1989,1085138.125
08/25/1989,1251076.75
08/26/1989,1106258.5
08/27/1989,1237453.25
08/28/1989,1317500.625
08/29/1989,1215468.125
08/30/1989,1191475.625
08/31/1989,1170105
09/01/1989,1116972.375
09/02/1989,1079271.75
09/03/1989,1004120
09/04/1989,897296.75
09/05/1989,847518.625
09/06/1989,931997.8125
09/07/1989,1156773.125
09/08/1989,1178253.625
09/09/1989,1141376
09/10/1989,1092186.625
09/11/1989,1056428
09/12/1989,898953
09/13/1989,733423.0625
09/14/1989,600655.3125
09/15/1989,508249.625
09/16/1989,529898.375
09/17/1989,573079.875
09/18/1989,562403.125
09/19/1989,517020.8125
09/20/1989,518234.4688
09/21/1989,730355.375
09/22/1989,722377.75
09/23/1989,697925.6875
09/24/1989,670354.875
09/25/1989,637041.1875
09/26/1989,645055.4375
09/27/1989,782595.5625
09/28/1989,1087225
09/29/1989,1259543.875
09/30/1989,1287901.375
10/01/1989,1287938.125
10/02/1989,1230630.625
10/03/1989,1209731.5
10/04/1989,1240191.5
10/05/1989,1219733
10/06/1989,1162515
10/07/1989,1047300.625
10/08/1989,887051.875
10/09/1989,725094.0625
10/10/1989,566981.6875
10/11/1989,430911.0313
10/12/1989,317226.8438
10/13/1989,425237.7188
10/14/1989,771625.4375
10/15/1989,1084274.25
10/16/1989,1156478.75
10/17/1989,983589.375
10/18/1989,690737.625
10/19/1989,451242.0938
10/20/1989,295042.1563
10/21/1989,219714.0469
10/22/1989,194443.3125
10/23/1989,166523.75
10/24/1989,279518.1563
10/25/1989,554818.625
10/26/1989,492563.875
10/27/1989,330097.6563
10/28/1989,209272.4063
10/29/1989,135021.2813
10/30/1989,307945.4063
10/31/1989,378534.1875
11/01/1989,670515.25
11/02/1989,379394.4063
11/03/1989,1419605
11/04/1989,870243.9375
11/05/1989,656758.625
11/06/1989,311492.1563
11/07/1989,205720.3438
11/08/1989,258253.5469
11/09/1989,131697.3594
11/10/1989,1171859.875
11/11/1989,313041.8125
11/12/1989,143157.0625
11/13/1989,210847.9844
11/14/1989,350186.4688
11/15/1989,193429.1406
11/16/1989,287723.5313
11/17/1989,177731
11/18/1989,122165.3359
11/19/1989,227563.6563
11/20/1989,69209.14844
11/21/1989,2060407.875
11/22/1989,298816.8125
11/23/1989,502743
11/24/1989,523474.0313
11/25/1989,413398.7188
11/26/1989,244401.1563
11/27/1989,121502.8828
11/28/1989,182524.3281
11/29/1989,227475.0781
11/30/1989,189661.0313
12/01/1989,124919.5469
12/02/1989,73195.3125
12/03/1989,607423.375
12/04/1989,120483.25
12/05/1989,87410.375
12/06/1989,45533.51953
12/07/1989,282032.875
12/08/1989,153231.6094
12/09/1989,34123.67188
12/10/1989,470091.7188
12/11/1989,223677.5781
12/12/1989,45589.83594
12/13/1989,71336.97656
12/14/1989,300462.875
12/15/1989,38640
12/16/1989,144459.3906
12/17/1989,180576.7188
12/18/1989,57943.06641
12/19/1989,19250.06641
12/20/1989,432510.6875
12/21/1989,39645.73438
12/22/1989,28517.80664
12/23/1989,192439.2969
12/24/1989,73818.65625
12/25/1989,30791.29297
12/26/1989,113885.1328
12/27/1989,39072.55078
12/28/1989,20456.67188
12/29/1989,242107.0781
12/30/1989,328073.4375
12/31/1989,132904.2813
01/01/1990,43496.99219
01/02/1990,298146.3125
01/03/1990,66417.46875
01/04/1990,22823.71484
01/05/1990,688750.5
01/06/1990,73122.64063
01/07/1990,23821.46289
01/08/1990,843820
01/09/1990,27379.60352
01/10/1990,48311.57813
01/11/1990,48131.49219
01/12/1990,36782.32813
01/13/1990,21591.72266
01/14/1990,529759.5625
01/15/1990,283920.6563
01/16/1990,197559.6563
01/17/1990,109739.5547
01/18/1990,61827.0625
